#chr1	x1	x2	chr2	y1	y2	P_val
chr4	147630000	147760000	chr4	147840000	147890000	9.796445054674755e-11
chr4	182890000	182990000	chr4	183230000	183280000	0.029205796624986693
chr5	10420000	10470000	chr5	10620000	10720000	0.17989999192880957
chr5	28340000	28350000	chr5	28720000	28780000	0.061989296504784415
chr5	29300000	29310000	chr5	30110000	30170000	0.0007290198631738305
chr5	41840000	41890000	chr5	41930000	42090000	1.0322516267460736e-05
chr5	54490000	54540000	chr5	54820000	54920000	0.004303539720938618
chr5	56250000	56300000	chr5	56810000	56910000	0.007928900494507715
chr5	56880000	56930000	chr5	57180000	57280000	0.017054277147311243
chr5	59790000	59840000	chr5	60600000	60720000	0.0027210027019762563
chr5	62200000	62250000	chr5	62290000	62440000	1.0331371642003152e-19
chr5	73570000	73620000	chr5	73750000	73860000	1.5124126951493607e-07
chr5	80070000	80120000	chr5	80250000	80360000	1.3895840038539716e-13
chr5	98900000	98930000	chr5	99010000	99090000	3.9079848742519186e-16
chr5	126320000	126370000	chr5	126470000	126600000	3.1197944453994263e-12
chr5	126640000	126690000	chr5	126760000	126870000	8.94993331638277e-11
chr5	132360000	132430000	chr5	132450000	132610000	2.8786387226029687e-11
chr5	139390000	139440000	chr5	139480000	139710000	1.0252586730351491e-14
chr5	141390000	141440000	chr5	141500000	141600000	8.839297328618932e-07
chr5	148720000	148770000	chr5	148950000	149060000	5.7451289218724846e-05
chr5	149620000	149670000	chr5	149790000	149910000	8.239559490697555e-10
chr5	154440000	154490000	chr5	154530000	154660000	3.1620062134801135e-14
chr5	170200000	170270000	chr5	170330000	170460000	3.3961660408690736e-07
chr5	171900000	171950000	chr5	171970000	172090000	2.316688343743895e-14
chr5	172450000	172500000	chr5	172640000	172740000	1.5821592050386123e-05
chr5	172690000	172740000	chr5	172890000	173000000	2.0398519973931055e-11
chr5	172950000	173000000	chr5	173130000	173290000	1.4926453239049342e-07
chr5	173590000	173640000	chr5	173920000	174030000	1.0101639509664005e-05
chr5	176640000	176690000	chr5	176880000	176990000	0.0048922245873558225
chr5	1100000	1240000	chr5	1620000	1670000	1.2330741804111437e-06
chr5	5090000	5190000	chr5	5380000	5430000	0.04513799300587675
chr5	14660000	14760000	chr5	14990000	15040000	1.044119627434998e-05
chr5	19310000	19370000	chr5	20310000	20320000	7.752708831927764e-07
chr5	31770000	31870000	chr5	32060000	32110000	0.00045583216468862817
chr5	32330000	32530000	chr5	32580000	32630000	2.2332623377275354e-28
chr5	34440000	34540000	chr5	34880000	34930000	0.0006354382900125477
chr5	35620000	35800000	chr5	35900000	35950000	4.909517127464124e-08
chr5	46260000	46360000	chr5	47290000	47320000	8.852798224472875e-09
chr5	54850000	54950000	chr5	55130000	55180000	0.042408246283413116
chr5	64590000	64670000	chr5	64770000	64800000	1.151379014252375e-07
chr5	72330000	72440000	chr5	72500000	72550000	9.715628318905729e-10
chr5	73850000	73960000	chr5	74630000	74680000	0.00042909141703957826
chr5	96710000	96820000	chr5	97140000	97190000	0.000355132352028939
chr5	103170000	103270000	chr5	103450000	103500000	1.9395465133793525e-06
chr5	111460000	111580000	chr5	112130000	112180000	0.028241862371021
chr5	123250000	123400000	chr5	123590000	123640000	0.0024645809021242144
chr5	131110000	131240000	chr5	131370000	131420000	2.1439810079654944e-07
chr5	132350000	132450000	chr5	132470000	132520000	1.899752249231074e-13
chr5	134270000	134400000	chr5	134560000	134610000	7.475515753810985e-06
chr5	137990000	138090000	chr5	138120000	138170000	0.0357823194937676
chr5	139750000	139830000	chr5	139950000	139980000	0.014560158170501625
chr5	140030000	140110000	chr5	140130000	140160000	2.3011129980703666e-09
chr5	140200000	140300000	chr5	140320000	140370000	1.1308614912750946e-09
chr5	143330000	143430000	chr5	143800000	143850000	0.14544529755560784
chr5	146510000	146610000	chr5	146940000	146990000	0.01684398563822657
chr5	149610000	149690000	chr5	149820000	149850000	4.8296849904156115e-11
chr5	149780000	149890000	chr5	149960000	150010000	0.0005285189143325942
chr5	158020000	158320000	chr5	159100000	159150000	3.10975003137842e-19
chr5	173990000	174100000	chr5	174290000	174340000	4.199773839838211e-06
chr6	1580000	1630000	chr6	2150000	2260000	0.34067031975988443
chr6	3720000	3770000	chr6	3930000	4040000	0.00023130470173042097
chr6	9770000	9780000	chr6	10120000	10180000	0.11042176534202781
chr6	10460000	10510000	chr6	10750000	10860000	2.028251703874945e-06
chr6	15660000	15710000	chr6	16120000	16240000	1.7912747843060888e-06
chr6	25240000	25290000	chr6	25460000	25590000	5.862245579755614e-12
chr6	26020000	26070000	chr6	26100000	26320000	1.4587716228509085e-13
chr6	26310000	26340000	chr6	26510000	26600000	4.990324796870497e-15
chr6	29830000	29880000	chr6	29970000	30070000	4.794902582081411e-07
chr6	30450000	30500000	chr6	30540000	30680000	3.851690873569223e-06
chr6	32400000	32470000	chr6	32650000	32800000	1.8369932526078945e-08
chr6	32970000	33040000	chr6	33070000	33280000	2.529429937028858e-13
chr6	36590000	36640000	chr6	36670000	36820000	2.8173837746588707e-25
chr6	37010000	37060000	chr6	37140000	37250000	1.3073871512030266e-20
chr6	39330000	39380000	chr6	39840000	39960000	0.00017876162572983466
chr6	51840000	51890000	chr6	51910000	52050000	9.63106265066395e-06
chr6	53140000	53190000	chr6	53420000	53520000	8.280776461334185e-05
chr6	55440000	55470000	chr6	55850000	55930000	0.05435852228883518
chr6	56340000	56390000	chr6	56530000	56640000	7.833843065278249e-08
chr6	63570000	63620000	chr6	63720000	63830000	1.215175928451736e-05
chr6	88960000	89010000	chr6	89250000	89410000	0.0009235513635015982
chr6	99440000	99510000	chr6	99700000	99820000	0.2458409906488325
chr6	105070000	105120000	chr6	105350000	105470000	5.144105939019133e-06
chr6	108520000	108570000	chr6	108740000	108920000	1.3076491932316074e-13
chr6	110500000	110550000	chr6	110930000	111040000	0.008293055816659484
chr6	111680000	111730000	chr6	111980000	112080000	9.06181294991944e-09
chr6	112160000	112210000	chr6	112290000	112390000	0.009137501121161058
chr6	116250000	116300000	chr6	116490000	116600000	3.140301668394644e-11
chr6	125760000	125810000	chr6	125920000	126020000	0.011635999797937023
chr6	130860000	130910000	chr6	131060000	131180000	2.590133331168827e-05
chr6	132260000	132310000	chr6	132460000	132560000	9.672650697611749e-06
chr6	132500000	132550000	chr6	132730000	132840000	0.0008222005967698677
chr6	134140000	134190000	chr6	134590000	134690000	6.547551994936626e-05
chr6	137070000	137120000	chr6	137160000	137340000	4.578150983969752e-22
chr6	137680000	137730000	chr6	137870000	138020000	3.5415753305006215e-09
chr6	138400000	138450000	chr6	138520000	138620000	0.023667326495416845
chr6	145960000	146070000	chr6	146070000	148120000	0.9369627814788852
chr6	150030000	150100000	chr6	150330000	150450000	0.13901006602958857
chr6	154130000	154180000	chr6	154270000	154410000	0.0005495948136590409
chr6	155300000	155350000	chr6	155480000	155590000	0.00015936408014164273
chr6	157730000	157780000	chr6	157840000	157940000	0.04459299785058457
chr6	158200000	158250000	chr6	158480000	158650000	3.6878810246342977e-06
chr6	140000	240000	chr6	380000	430000	1.2396675999548837e-05
chr6	3230000	3330000	chr6	3710000	3760000	0.024883509846069584
chr6	6640000	6750000	chr6	7230000	7280000	0.015308144760100926
chr6	10430000	10530000	chr6	10780000	10830000	0.00013588045280610447
chr6	10880000	10990000	chr6	11040000	11090000	4.205583551933424e-05
chr6	32380000	32500000	chr6	32660000	32730000	7.815314288797492e-07
chr6	34170000	34300000	chr6	34380000	34430000	1.6492458905293232e-11
chr6	35250000	35370000	chr6	35430000	35480000	1.9588673798966818e-16
chr6	35500000	35650000	chr6	35720000	35770000	1.1692161322913317e-25
chr6	36960000	37080000	chr6	37170000	37220000	3.6043042314485946e-18
chr6	37720000	37820000	chr6	37990000	38040000	0.00900838492519732
chr6	41770000	41920000	chr6	42010000	42060000	3.1506802855300016e-05
chr6	42200000	42300000	chr6	42520000	42570000	0.0012761584268018774
chr6	43170000	43270000	chr6	43480000	43530000	0.2362011202392548
chr6	43640000	43800000	chr6	44060000	44110000	8.306875470987245e-05
chr6	52350000	52450000	chr6	52640000	52690000	0.002348214009846962
chr6	56580000	56710000	chr6	56840000	56890000	0.0009648706517149393
chr6	56850000	56960000	chr6	57290000	57340000	0.00040638675264043637
chr6	73360000	73510000	chr6	73600000	73670000	3.8531663080075966e-07
chr6	75270000	75370000	chr6	75490000	75540000	0.0034152595280194354
chr6	79900000	80000000	chr6	80060000	80110000	3.299437504759023e-05
chr6	87670000	87730000	chr6	87790000	87800000	9.58431803909762e-05
chr6	89350000	89460000	chr6	89590000	89640000	6.948259427614777e-06
chr6	92060000	92120000	chr6	92720000	92730000	0.050657250263982954
chr6	96500000	96620000	chr6	97030000	97080000	0.008764000208889936
chr6	100080000	100180000	chr6	100440000	100490000	0.03672463634553612
chr6	106410000	106500000	chr6	106550000	106580000	3.301224398943655e-09
chr6	106530000	106640000	chr6	106960000	107010000	7.038084159113149e-05
chr6	111650000	111780000	chr6	111980000	112050000	8.098737869510762e-07
chr6	116200000	116320000	chr6	116520000	116590000	5.326632579081658e-05
chr6	122670000	122780000	chr6	122820000	122870000	5.405451933552608e-05
chr6	127440000	127500000	chr6	127840000	127850000	9.431791762276808e-05
chr6	129540000	129660000	chr6	129720000	129770000	6.684956646288648e-08
chr6	129690000	129790000	chr6	129990000	130040000	0.33749218088561617
chr6	134110000	134210000	chr6	134610000	134660000	0.003246592457476601
chr6	136600000	136710000	chr6	136760000	136810000	6.617571674203391e-06
chr6	137200000	137330000	chr6	137620000	137670000	0.0017015987247307423
chr6	158630000	158790000	chr6	158950000	159000000	1.0172345611246265e-10
chr6	160830000	160940000	chr6	161350000	161400000	0.0009872795397985138
chr6	165820000	165940000	chr6	166070000	166120000	0.00010596789060742728
chr6	166220000	166350000	chr6	166370000	166420000	2.505632851145339e-19
chr6	166900000	167000000	chr6	167130000	167180000	0.004330381403804674
chr7	310000	340000	chr7	730000	820000	1.7042623432042562e-07
chr7	2220000	2270000	chr7	2290000	2400000	1.0782305299188556e-06
chr7	13420000	13430000	chr7	14390000	14460000	0.06424440335996782
chr7	14910000	14920000	chr7	15970000	16030000	0.04886141233453404
chr7	18330000	18380000	chr7	18630000	18730000	0.004255963369297415
chr7	21230000	21280000	chr7	21520000	21620000	0.006138182047240817
chr7	23540000	23590000	chr7	23660000	23980000	3.918793069654631e-15
chr7	35690000	35740000	chr7	35790000	35910000	3.680584536572649e-05
chr7	38080000	38130000	chr7	38280000	38380000	0.005134283725247825
chr7	39550000	39600000	chr7	39730000	39830000	0.035754313875128695
chr7	39970000	40020000	chr7	40500000	40600000	1.7883565354662976e-07
chr7	74790000	74860000	chr7	75070000	75190000	3.5018130746689563e-12
chr7	77110000	77140000	chr7	77210000	77300000	2.791417455614152e-05
chr7	81470000	81520000	chr7	81950000	82090000	2.0273047992229818e-09
chr7	86900000	86950000	chr7	87110000	87240000	0.1247642825307721
chr7	88530000	88580000	chr7	88740000	88870000	0.3161664646737984
chr7	90130000	90180000	chr7	90220000	90350000	1.045555752585768e-09
chr7	98400000	98450000	chr7	98800000	98900000	8.8767503546649e-09
chr7	100440000	100510000	chr7	100510000	100640000	4.497385504256935e-07
chr7	100870000	100920000	chr7	101040000	101140000	0.00096795208657429
chr7	105730000	105780000	chr7	105960000	106060000	0.1682356740968942
chr7	106760000	106810000	chr7	107100000	107200000	0.0032164188560619817
chr7	108160000	108210000	chr7	108400000	108520000	0.0003183488527567661
chr7	111730000	111780000	chr7	112420000	112560000	0.0003237832097350173
chr7	134970000	135020000	chr7	135100000	135200000	1.2998827165650319e-05
chr7	135260000	135310000	chr7	135580000	135690000	0.05784610120081112
chr7	137890000	137960000	chr7	137960000	138080000	2.785427803784386e-07
chr7	148100000	148110000	chr7	148170000	148230000	0.0071942679119355365
chr7	155580000	155630000	chr7	155710000	155820000	6.12521407838074e-12
chr7	156950000	157000000	chr7	157150000	157250000	0.4182928591412798
chr7	5460000	5560000	chr7	5670000	5720000	0.0669870664505528
chr7	7580000	7700000	chr7	8180000	8230000	0.017733637881388806
chr7	9590000	9650000	chr7	9930000	9940000	0.0028245062423434687
chr7	10880000	10940000	chr7	11210000	11220000	0.04687892527355258
chr7	20120000	20240000	chr7	20290000	20340000	4.575326511531934e-13
chr7	22060000	22170000	chr7	22460000	22510000	2.9792994620077277e-13
chr7	23510000	23630000	chr7	23670000	23720000	5.024129902638102e-14
chr7	24750000	24880000	chr7	25040000	25110000	1.591785777775562e-05
chr7	26330000	26410000	chr7	26650000	26680000	0.00035211781386508415
chr7	28360000	28440000	chr7	28610000	28640000	0.0024975828634258034
chr7	35600000	35700000	chr7	35880000	35930000	0.0003013779386148051
chr7	36400000	36500000	chr7	37170000	37220000	0.005251591707053237
chr7	37590000	37720000	chr7	37800000	37850000	2.1687795025861424e-06
chr7	39540000	39640000	chr7	39720000	39770000	5.052825298580626e-07
chr7	44800000	44920000	chr7	45100000	45150000	0.0006586257608971406
chr7	47910000	48040000	chr7	48080000	48130000	3.376697037439183e-17
chr7	63360000	63500000	chr7	64080000	64090000	3.1317664899003416e-16
chr7	70790000	70890000	chr7	71700000	71750000	0.0003133878077873409
chr7	74380000	74770000	chr7	74850000	74900000	5.358157708555619e-10
chr7	80260000	80320000	chr7	80950000	80960000	9.08577838600338e-06
chr7	88290000	88350000	chr7	89000000	89010000	0.021753478788774223
chr7	90210000	90330000	chr7	90400000	90450000	0.00035783210655390197
chr7	92530000	92630000	chr7	93030000	93080000	0.01331182855878883
chr7	93380000	93440000	chr7	95040000	95050000	0.0011043689185729988
chr7	95460000	95570000	chr7	95670000	95720000	0.0025349999559716578
chr7	97080000	97200000	chr7	97800000	97870000	0.04680911887928381
chr7	98360000	98480000	chr7	98810000	98880000	0.002812611824406495
chr7	100850000	100990000	chr7	101020000	101090000	1.3521444836151961e-09
chr7	101480000	101640000	chr7	102230000	102300000	1.4075719372636306e-09
chr7	106140000	106220000	chr7	106450000	106480000	7.475808292584282e-05
chr7	116880000	117010000	chr7	117100000	117150000	9.979537803339075e-14
chr7	120760000	120880000	chr7	120920000	120990000	0.004312116964477496
chr7	121290000	121430000	chr7	121520000	121570000	2.4508334045391524e-13
chr7	130850000	130990000	chr7	131010000	131060000	5.338441155423992e-07
chr7	142940000	143070000	chr7	143190000	143240000	1.7342008465749303e-07
chr7	148450000	148560000	chr7	148940000	148990000	0.029281755891392126
chr7	150250000	150390000	chr7	150400000	150450000	5.201501418668986e-16
chr8	3150000	3250000	chr8	3250000	3870000	0.3298978631716925
chr8	6390000	6440000	chr8	6730000	6840000	0.003094184756340274
chr8	11740000	11770000	chr8	11900000	11980000	4.08319985489567e-05
chr8	22400000	22450000	chr8	22510000	22640000	3.0400150219269023e-18
chr8	23450000	23500000	chr8	23650000	23760000	7.18958141476635e-05
chr8	27310000	27360000	chr8	27370000	27490000	8.570617854028202e-20
chr8	28330000	28380000	chr8	28410000	28530000	1.9174601298564833e-05
chr8	28600000	28650000	chr8	28740000	28850000	0.006955720234257198
chr8	41680000	41730000	chr8	41780000	41880000	0.0002232542288168364
chr8	42140000	42190000	chr8	42290000	42440000	7.32446705640103e-24
chr8	66420000	66470000	chr8	66610000	66720000	0.0004277494560901483
chr8	69630000	69680000	chr8	69900000	70010000	0.002455820920124573
chr8	71800000	71850000	chr8	71960000	72210000	1.2217948273053886e-11
chr8	80060000	80110000	chr8	80160000	80260000	5.412453866420375e-07
chr8	89690000	89740000	chr8	89980000	90080000	0.00020738570973487125
chr8	97570000	97620000	chr8	97640000	97760000	4.8482096716098124e-05
chr8	100120000	100170000	chr8	100510000	100620000	5.58837543104765e-05
chr8	101300000	101350000	chr8	102170000	102280000	0.005029479284023463
chr8	104490000	104540000	chr8	104670000	104800000	1.0803963982629738e-06
chr8	109320000	109370000	chr8	109630000	109740000	0.0036503825612296038
chr8	125100000	125150000	chr8	125610000	125720000	0.012429737216049919
chr8	10520000	10610000	chr8	10810000	10840000	8.907947364149138e-07
chr8	24160000	24270000	chr8	24390000	24440000	0.00045335307507276136
chr8	33410000	33490000	chr8	33570000	33600000	0.012621633849688594
chr8	38060000	38210000	chr8	38370000	38420000	0.00034977977063281737
chr8	38370000	38490000	chr8	38690000	38740000	5.791874039821896e-10
chr8	42370000	42450000	chr8	42660000	42690000	2.722651418932399e-07
chr8	42640000	42750000	chr8	42790000	42840000	0.00012091229945368899
chr8	60810000	60930000	chr8	60990000	61040000	0.0003421452186892249
chr8	79670000	79780000	chr8	80000000	80030000	0.0025643719003184584
chr8	79990000	80100000	chr8	80220000	80270000	0.0015543331012114092
chr8	86040000	86150000	chr8	86330000	86380000	0.0007705026997344233
chr8	89680000	89780000	chr8	89970000	90020000	0.0022685554840576974
chr8	93630000	93740000	chr8	93940000	93990000	0.00012564819853423285
chr8	100100000	100200000	chr8	100530000	100580000	0.006901500959413819
chr8	127150000	127250000	chr8	127270000	127320000	1.3456876391981683e-06
chr8	140390000	140520000	chr8	140620000	140670000	1.5958048154466818e-06
chr8	143910000	144010000	chr8	144080000	144110000	4.932776875868099e-07
chr9	6560000	6610000	chr9	6670000	6790000	3.165441878832715e-06
chr9	21300000	21350000	chr9	21380000	21490000	1.662619181385209e-11
chr9	21790000	21840000	chr9	21980000	22150000	9.458711255499688e-13
chr9	25270000	25340000	chr9	25340000	25820000	2.9121385647152586e-13
chr9	32360000	32410000	chr9	32530000	32650000	7.208037583916534e-10
chr9	34890000	34920000	chr9	35010000	35090000	0.001147462628367933
chr9	36980000	37030000	chr9	37290000	37430000	1.1037809866921558e-07
chr9	41080000	41110000	chr9	42350000	42460000	0.028074464391770894
chr9	42230000	42280000	chr9	42280000	42500000	9.564914493359474e-272
chr9	68560000	68610000	chr9	68960000	69060000	0.04562559814649609
chr9	71790000	71840000	chr9	71970000	72070000	0.00015518291607531846
chr9	74750000	74800000	chr9	74990000	75130000	9.174407456025784e-10
chr9	76440000	76490000	chr9	76600000	76720000	0.0004785966697064735
chr9	83310000	83360000	chr9	83530000	83630000	0.09116228876274786
chr9	94650000	94700000	chr9	95100000	95200000	0.09146853577171053
chr9	97690000	97740000	chr9	97850000	97960000	3.394454990406145e-05
chr9	104740000	104790000	chr9	105420000	105540000	0.0010387525847680365
chr9	109870000	109920000	chr9	110080000	110210000	9.438390247471818e-07
chr9	112070000	112120000	chr9	112330000	112440000	0.0022153459123621174
chr9	113420000	113470000	chr9	113580000	113680000	0.01441183270900391
chr9	121210000	121220000	chr9	121290000	121400000	0.0006281974235935606
chr9	124100000	124150000	chr9	124240000	124360000	1.9941514571992463e-08
chr9	127190000	127240000	chr9	127380000	127480000	0.013561512811820147
chr9	127930000	127980000	chr9	128010000	128150000	3.836165774047185e-12
chr9	134160000	134190000	chr9	134400000	134490000	3.6520180661945593e-10
chr9	136480000	136510000	chr9	136600000	136680000	3.394999764679476e-12
chr9	136760000	136810000	chr9	136990000	137110000	3.3179198641389745e-06
chr9	9920000	10090000	chr9	10410000	10480000	2.192995927871184e-05
chr9	24850000	25260000	chr9	25260000	25330000	3.7220698369542577e-51
chr9	27280000	27380000	chr9	27520000	27570000	0.00015364313685851632
chr9	32340000	32440000	chr9	32550000	32600000	0.0013105769400286148
chr9	32520000	32620000	chr9	32950000	33000000	0.00014585926357164346
chr9	36370000	36500000	chr9	36530000	36580000	4.994891599415081e-18
chr9	38600000	38730000	chr9	39520000	39590000	0.011620163397443232
chr9	40860000	41000000	chr9	42230000	42300000	0.6339520049951828
chr9	93990000	94100000	chr9	94190000	94240000	9.333356812502122e-08
chr9	97360000	97490000	chr9	97590000	97640000	1.6898911671043662e-13
chr9	101780000	101850000	chr9	102900000	102910000	0.007107197460843487
chr9	105110000	105230000	chr9	105390000	105440000	3.696560707791837e-05
chr9	111710000	111820000	chr9	112060000	112110000	0.0001642902481346323
chr9	112050000	112150000	chr9	112330000	112380000	1.6408174798159076e-07
chr9	114630000	114750000	chr9	114990000	115040000	1.7819785499634476e-07
chr9	122060000	122160000	chr9	122330000	122380000	1.377731631407316e-06
chr9	122370000	122520000	chr9	122780000	122830000	2.4625629012393697e-05
chr9	123040000	123140000	chr9	123320000	123370000	0.02005822590851255
chr9	126520000	126740000	chr9	126740000	126810000	2.2403040203944837e-12
chr9	126880000	127000000	chr9	127180000	127230000	6.35716595849869e-16
chr9	129080000	129200000	chr9	129590000	129640000	2.8122899059165376e-26
chr9	129890000	129990000	chr9	130020000	130070000	0.004324121770185099
chr9	130380000	130500000	chr9	130650000	130700000	8.600636210819242e-08
chr9	131480000	131670000	chr9	131720000	131770000	1.8439925619754528e-26
chr9	131710000	131820000	chr9	132210000	132260000	3.5426343494090375e-08
chr9	132990000	133090000	chr9	133130000	133180000	0.0013537183155319374
chr9	133710000	133820000	chr9	133980000	134030000	1.3205514993837588e-07
chr9	136470000	136580000	chr9	136590000	136640000	3.1022810390208624e-09
chr10	11490000	11540000	chr10	11670000	11800000	3.943806055732126e-19
chr10	17600000	17650000	chr10	17680000	17790000	1.3314547509181884e-10
chr10	21980000	22030000	chr10	22240000	22350000	0.04034549204233818
chr10	23300000	23350000	chr10	23460000	23560000	0.013431742557806986
chr10	30370000	30420000	chr10	30510000	30630000	1.333957201268544e-22
chr10	31830000	31880000	chr10	31930000	32080000	0.0005629290566330306
chr10	58930000	58980000	chr10	59160000	59280000	6.114663287660302e-09
chr10	62580000	62630000	chr10	62780000	62880000	6.480272956186363e-05
chr10	67840000	67890000	chr10	68110000	68220000	5.194824829345352e-06
chr10	68980000	69050000	chr10	69050000	69180000	3.470178415553446e-09
chr10	69220000	69250000	chr10	69360000	69440000	1.9115228957339333e-10
chr10	70890000	70940000	chr10	71200000	71320000	8.950844133112293e-06
chr10	73510000	73560000	chr10	73580000	73710000	2.0003870104313477e-08
chr10	74230000	74280000	chr10	75000000	75130000	1.0019893129995093e-09
chr10	77140000	77190000	chr10	77630000	77790000	0.0064986341684967865
chr10	86670000	86720000	chr10	86870000	86980000	6.008617120472515e-08
chr10	89240000	89290000	chr10	89360000	89460000	1.1915280816043997e-05
chr10	90860000	90930000	chr10	91230000	91350000	0.013360970516261315
chr10	92060000	92110000	chr10	92270000	92380000	0.00036505304897359775
chr10	93050000	93120000	chr10	93260000	93400000	1.2236164366122373e-06
chr10	93360000	93390000	chr10	93460000	93540000	1.9430949055658088e-10
chr10	96000000	96050000	chr10	96290000	96390000	0.0034200830927244553
chr10	97050000	97100000	chr10	97160000	97260000	9.503790668764728e-06
chr10	103680000	103730000	chr10	103820000	103950000	1.7474982381525293e-07
chr10	110290000	110340000	chr10	110510000	110640000	4.429211072476918e-22
chr10	119180000	119230000	chr10	119390000	119500000	9.462587410225532e-05
chr10	120920000	120970000	chr10	121680000	121780000	0.006565443431731957
chr10	123970000	124020000	chr10	124350000	124470000	1.2731424360634279e-06
chr10	124510000	124560000	chr10	124720000	124890000	2.3366379339486113e-06
chr10	131860000	131910000	chr10	131970000	132080000	3.1352966970500095e-08
chr10	6070000	6180000	chr10	6380000	6430000	0.044125699399059554
chr10	13600000	13720000	chr10	13750000	13800000	2.7682675260417377e-13
chr10	14480000	14610000	chr10	14800000	14850000	3.5493842574470464e-06
chr10	16800000	17030000	chr10	17230000	17280000	9.203941446842627e-08
chr10	22490000	22610000	chr10	22960000	23010000	1.2974200561120029e-05
chr10	26650000	26780000	chr10	26840000	26890000	5.80141571756661e-26
chr10	27170000	27290000	chr10	27330000	27380000	0.012475671026811921
chr10	28180000	28310000	chr10	28360000	28410000	1.832906453823043e-06
chr10	32160000	32310000	chr10	32330000	32380000	9.245236534220099e-12
chr10	43250000	43380000	chr10	43440000	43490000	5.404970736184511e-11
chr10	46490000	46600000	chr10	47740000	47770000	4.556002450239993e-34
chr10	46460000	46570000	chr10	47890000	47920000	1.1106939599013368e-33
chr10	62580000	62680000	chr10	62790000	62840000	1.1419069956022384e-06
chr10	64600000	65910000	chr10	65910000	66010000	0.18130633774300128
chr10	67610000	67710000	chr10	67750000	67800000	0.0031435677779073578
chr10	68950000	69050000	chr10	69080000	69130000	2.275726368236586e-10
chr10	70170000	70290000	chr10	70340000	70390000	1.1009530827478337e-12
chr10	72020000	72140000	chr10	72320000	72370000	0.000731070641903245
chr10	86650000	86740000	chr10	86880000	86910000	0.00017049765922498583
chr10	88880000	89030000	chr10	89200000	89250000	4.76823426567822e-05
chr10	90860000	90960000	chr10	91230000	91280000	1.1730763558430525e-06
chr10	91710000	91830000	chr10	91860000	91930000	0.16947770189587358
chr10	95160000	95310000	chr10	95330000	95380000	3.030490807438065e-18
chr10	95340000	95450000	chr10	95580000	95630000	4.858636136442086e-06
chr10	95630000	95740000	chr10	95830000	95880000	2.0169063235002073e-10
chr10	101540000	101670000	chr10	101740000	101810000	1.911045730210142e-07
chr10	101830000	101930000	chr10	101970000	102020000	7.444186417241098e-07
chr10	103350000	103450000	chr10	103450000	103500000	0.0027525057526357525
chr10	110700000	110810000	chr10	110870000	110920000	6.086839849301016e-11
chr10	112090000	112190000	chr10	112290000	112340000	0.01797520653335153
chr10	119630000	119760000	chr10	119830000	119880000	0.0062677278588464695
chr10	122240000	122370000	chr10	122400000	122470000	0.00026508116844340074
